"NombreR","NumContrib","Contributor","Roles","Seudonimo.x","Fuente","Sexo","PaisOrigen.y","Nacimiento","Muerte","Titulo","NumFasciculo","Fecha","Traduccion","Traductor","Lengua","LenguaOriginal","Tipo","TipoIndice","Dedicatoria","ObrasResenadas","CantidadPaginas","Paginacion","Comentarios"
"CULTURA","66","Carvajal, Manuel Antonio","Editor","Carvajal, M.A","Nieto; Ospina; Sánchez: Diccionario","M","Colombia","1886","1942","FUNDADORES","7","SEPTIEMBRE, MCMXV","No",NA,"Español",NA,"Publicidad","FUNDADORES",NA,NA,"0.4",NA,NA
"CULTURA","67","Escobar Larrazábal, Melitón","Editor","Escobar Larrazábal, M.",NA,NA,NA,NA,NA,"FUNDADORES","7","SEPTIEMBRE, MCMXV","No",NA,"Español",NA,"Publicidad","FUNDADORES",NA,NA,"0.4",NA,NA
"CULTURA","68","Rivas, Raimundo","Editor","SD","https://d-nb.info/gnd/1055243313","M","Colombia","1889","1946","FUNDADORES","7","SEPTIEMBRE, MCMXV","No",NA,"Español",NA,"Publicidad","FUNDADORES",NA,NA,"0.4",NA,NA
"CULTURA","69","Molina Garcés, Ciro","Editor","SD","https://www.wikidata.org/wiki/Q18418605","M","Colombia","1891","1953","FUNDADORES","7","SEPTIEMBRE, MCMXV","No",NA,"Español",NA,"Publicidad","FUNDADORES",NA,NA,"0.4",NA,NA
"CULTURA","89","Sánchez, Alberto","Creador","SD","Nieto","M","Colombia","","","DE LA VIDA INEFABLE","9","NOVIEMBRE, MCMXV","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,"3.3","161-164",NA
"CULTURA","101","Mesa Nicholls, Alejandro","Creador","SD",NA,NA,NA,NA,NA,"YO QUISIERA…","9","NOVIEMBRE, MCMXV","No",NA,"Español",NA,"Poesía",NA,NA,NA,"2","165-166","1. [MAYÚSCULA CON TILDE] En este número se observa como el nombre de los autores que estuvieron en ediciones anteriores, aparecen tildados aunque estén en mayúsuculas. Por ejemplo, en este caso aparece ''Alejandro Mesa Nichólls''"
"CULTURA","102","Garcés, Enrique","Creador","SD","https://d-nb.info/gnd/1122698062","M","Ecuador","","","APUNTES SOBRE COLONIZACION AMAZONICA","9","NOVIEMBRE, MCMXV","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"11.6","167-179","1. En este apartado se realiza la continuación del texto que se empezó a desarrollar en el número 7."
"CULTURA","103","Santos, Gustavo","Creador","SD","https://d-nb.info/gnd/1055473017","M","","1892","","CONFERENCIA sobre el estudio del arte musical","9","NOVIEMBRE, MCMXV","No",NA,"Español",NA,"Prosa No ficción","CONFERENCIA",NA,NA,"9.5","179-189","1. En este apartado se menciona a Bach, Beethoven, Mozart, Miguel Angel, Fra Angelico, etc."
"CULTURA","104","Rivas, Raimundo","Creador","SD","https://d-nb.info/gnd/1055243313","M","Colombia","1889","1946","LA FAMILIA DE ZEA","9","NOVIEMBRE, MCMXV","No",NA,"Español",NA,"Prosa No ficción",NA,"Arango Mejía, Gabriel",NA,"11.3","189-200","1. [BIOGRAFÍA]Este texto es una biografía de Francisco Antonio Zea."
"CULTURA","105","Nieto Caballero, Luis Eduardo","Creador","Nieto Caballero, L. E","https://es.wikipedia.org/wiki/Luis_Eduardo_Nieto_Caballero","M","Colombia","1888","1957","REMY DE GOURMONT","9","NOVIEMBRE, MCMXV","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,"4.9","200- 206","1. Este texto lleva por título el nombre de un novelista francés. 2. En el texto se menciona a Berlín, Alemania, Francia. 3. Aparecen en el aparado el escritor Guy de Maupassant y ''Beaudelaire'' (Baudelaire)"
"CULTURA","106","Márquez Bravo, Tomás","Creador","SD","http://viaf.org/viaf/7767158127396815150001","M","Colombia","1890","1940","DEL GOBIERNO PRESIDENCIAL  y del Parlamentarismo","9","NOVIEMBRE, MCMXV","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"5.2","206- 210","1. En el apartado se menciona a Carlos E. Restrepo."
"CULTURA","107","Lozano y Lozano, Fabio","Creador","SD","https://d-nb.info/gnd/101797053X","M","Colombia","","","EL MAESTRO DEL LIBERTADOR","9","NOVIEMBRE, MCMXV","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"9.3","211-220","1. [BIOGRAFÍA DE SIMÓN RODRÍGUEZ]En una nota mencionan que este apartado es un capítulo del libro con el mismo título editado por la Casa Ollendorff, París. Aún no se encuentra en las librerías de Bogotá. 2. Este texto es una biografía de Simón Rodríguez,tutor de Simón Bolivar y Andrés Bello."
"CULTURA","108","Torres Pinzón, Carlos Arturo","Creador","SD",NA,NA,NA,NA,NA,"ENSUEÑOS","9","NOVIEMBRE, MCMXV","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,"2.7","220-222","1. Este poema fue publicado con la autoría de Calixto Torres; sin embargo, en el prospecto editorial del número 10 se aclara que pertenece a este nuevo escritor colombiano."
"CULTURA","109","López de Mesa, Luis","Director","López de Mesa.","http://viaf.org/viaf/100202949","M","Colombia","1884","1967","LABOR NACIONAL","9","NOVIEMBRE, MCMXV","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"7.2","223- 230","1. [PROSPECTO EDITORIAL] En este apartado el director menciona que la revista no es nacionalista, menciona que ''el pensamiento colombiano tiene un polo en Roma y otro en París''. 2.  En el texto se menciona que la revista CULTURA se ha esforzado por resolver algunas de las grandes dificultades del progreso nacional. 3. El autor se queja de que las manifestaciones artísticas sólo sean extranjeras.  4.  López de Mesa reprocha que en los centros culturales europeos su revista pase despercibida. 5. En el texto se menciona que tanto las universidades, academias y revistas no exponen su propia experiencia, sino que toman lo extranjero."
"CULTURA","110","SD","Creador","SD",NA,NA,NA,NA,NA,"APOLOGO","9","NOVIEMBRE, MCMXV","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,"2.3","230-232",NA
"CULTURA","111","Garcia Pujol, Domingo","Ninguno de los anteriores","SD","Ossorio y Bernard, Manuel","M","España","","","JOYERIA DE DOMINGO GARCIA P.","9","NOVIEMBRE, MCMXV","No",NA,"Español",NA,"Publicidad",NA,NA,NA,"0.3",NA,NA
"CULTURA","112","Bohorquez, Daniel","Ninguno de los anteriores","SD",NA,NA,NA,NA,NA,"GRAN TAPICERIA PARISIENSE","9","NOVIEMBRE, MCMXV","No",NA,"Español",NA,"Publicidad",NA,NA,NA,"0.3",NA,"1. Hay una transferencia en esta publicidad porque se está ofreciendo muebles con estilo parisino."
"CULTURA","113","SD","Ninguno de los anteriores","SD",NA,NA,NA,NA,NA,"ALMACEN DEL DIA MAQUINAS DE ESCRIBIR Remington","9","NOVIEMBRE, MCMXV","No",NA,"Español",NA,"Publicidad",NA,NA,NA,"0.4",NA,"1. En esta publicidad se están ofertando máquinas de escribir de la marca Remington."
"CULTURA","114","Nieto Caballero, Agustín","Ninguno de los anteriores","SD","https://www.wikidata.org/wiki/Q2827358","M","Colombia","1889","1975",NA,"9","NOVIEMBRE, MCMXV","No",NA,"Español",NA,"Publicidad",NA,NA,NA,"1",NA,"1. Esta publicidad y negocio puede estar a cargo del editor de la revista Agustín Nieto Caballero.  2. En el anuncio se menciona que importan las mejores casas europeas y norteamericanas."
"CULTURA","115","SD","Ilustrador","SD",NA,NA,NA,NA,NA,NA,"10","DICIEMBRE, MCMXV","No",NA,"Español",NA,"Imagen",NA,NA,NA,"1",NA,"1. La portada de la revista tiene elementos afines al neoclasicismo grecorromano y en esta ocasión se ve azul, aunque no se tiene certeza si es por la digitalización. 2. Contiene una columna que sostiene el nombre de la revista ''CULTURA'' en una tipografía especial, encima de ella hay siluetas de personas en caballos. En medio de esta ilustración se encuentra el contenido de la revista. 3. En la parte final de la página se encuentra el siguiente  nombre  ''JUAN CASIS IMPRENTA Y LITOGRAFIA'', este corresponde a la imprenta."
"CULTURA","116","Anónimo","Ninguno de los anteriores",NA,NA,NA,NA,NA,NA,NA,"10","DICIEMBRE, MCMXV","No",NA,"Español",NA,"Publicidad","SD",NA,NA,"0.3",NA,"1. En este apartado mencionan que el valor de la suscripción a la revista por seis números que contiene 400 pp. Vale $1.50. 2. El valor de un ejemplar $0.25 3. En este número se añade en este apartado el valor de la página de anuncios que vale $5.00"
"CULTURA","117","Anónimo","Ninguno de los anteriores",NA,NA,NA,NA,NA,NA,NA,"10","DICIEMBRE, MCMXV","No",NA,"Español",NA,"Publicidad","Suscripción",NA,NA,"0.1",NA,"1. Aquí mencionan la dirección física y telegráfica de la revista para contactarla: ''ADMINISTRACIÓN: CALLE 12,NUMERO 110-A, DIRECCION TELEGRAFICA: ''CULTURA'' BOGOTA (COLOMBIA)"
"CULTURA","118","Nieto Caballero, Agustín","Editor","SD","https://www.wikidata.org/wiki/Q2827358","M","Colombia","1889","1975","FUNDADORES","10","DICIEMBRE, MCMXV","No",NA,"Español",NA,"Publicidad","FUNDADORES",NA,NA,"0.4",NA,NA
"CULTURA","119","Aparicio, Alberto","Editor","SD",NA,NA,NA,NA,NA,"FUNDADORES","10","DICIEMBRE, MCMXV","No",NA,"Español",NA,"Publicidad","FUNDADORES",NA,NA,"0.4",NA,NA
"CULTURA","120","Coradine, Alberto","Editor","SD",NA,NA,NA,NA,NA,"FUNDADORES","10","DICIEMBRE, MCMXV","No",NA,"Español",NA,"Publicidad","FUNDADORES",NA,NA,"0.4",NA,NA
"CULTURA","121","Paláu, Alfonso","Editor","SD","Nieto; WW Latin America 1","M","Colombia","1886","1951","FUNDADORES","10","DICIEMBRE, MCMXV","No",NA,"Español",NA,"Publicidad","FUNDADORES",NA,NA,"0.4",NA,NA
"CULTURA","122","López de Mesa, Luis","Director","López de Mesa.","http://viaf.org/viaf/100202949","M","Colombia","1884","1967","FUNDADORES","10","DICIEMBRE, MCMXV","No",NA,"Español",NA,"Publicidad","FUNDADORES",NA,NA,"0.4",NA,NA
"CULTURA","123","Carvajal, Manuel Antonio","Editor","Carvajal, M.A","Nieto; Ospina; Sánchez: Diccionario","M","Colombia","1886","1942","FUNDADORES","10","DICIEMBRE, MCMXV","No",NA,"Español",NA,"Publicidad","FUNDADORES",NA,NA,"0.4",NA,NA
"CULTURA","124","Escobar Larrazábal, Melitón","Editor","Escobar Larrazábal, M.",NA,NA,NA,NA,NA,"FUNDADORES","10","DICIEMBRE, MCMXV","No",NA,"Español",NA,"Publicidad","FUNDADORES",NA,NA,"0.4",NA,NA
"CULTURA","125","Rivas, Raimundo","Editor","SD","https://d-nb.info/gnd/1055243313","M","Colombia","1889","1946","FUNDADORES","10","DICIEMBRE, MCMXV","No",NA,"Español",NA,"Publicidad","FUNDADORES",NA,NA,"0.4",NA,NA
"CULTURA","126","Molina Garcés, Ciro","Editor","SD","https://www.wikidata.org/wiki/Q18418605","M","Colombia","1891","1953","FUNDADORES","10","DICIEMBRE, MCMXV","No",NA,"Español",NA,"Publicidad","FUNDADORES",NA,NA,"0.4",NA,NA
"CULTURA","127","López de Mesa, Luis","Creador","López de Mesa. / López de Mesa, Luis E. ","http://viaf.org/viaf/100202949","M","Colombia","1884","1967","EL PROBLEMA del alcoholismo y su posible solución","10","DICIEMBRE, MCMXV","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"30.7","233-264","1. En la primera nota al pie de página mencionan que este texto fue presentado al concurso que el Ministerio de Instrucción pública abrió por el Congreso Panamericano de Washington. 2. También, se menciona que los jurados fueron Roberto Franco, Pomplio Martínez, Carlos Esguerra y Jorge Vargas. 3. Finalmente, se expone un comentario de este último sobre el trabajo presentado. 4. En la portada del texto aparece el nombre del autor con otro seudónimo."
"CULTURA","128","Castillo, Eduardo","Creador","Castillo, E.","https://es.wikipedia.org/wiki/Eduardo_Castillo","M","Colombia","1889","1938","CANAAN","10","DICIEMBRE, MCMXV","No",NA,"Español",NA,"Poesía",NA,NA,NA,"0.5","265",NA
"CULTURA","129","Castillo, Eduardo","Creador","Castillo, E.","https://es.wikipedia.org/wiki/Eduardo_Castillo","M","Colombia","1889","1938","LA ULTIMA PAGINA","10","DICIEMBRE, MCMXV","No",NA,"Español",NA,"Poesía",NA,NA,NA,"0.5","265","1. Al final del poema se menciona entre paréntesis que este pertenece a un libro en preparación denominado En tono menor"
"CULTURA","130","Sánchez, Alberto","Creador","SD","Nieto","M","Colombia","","","IMPRESION FUGAZ","10","DICIEMBRE, MCMXV","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,"1.7","266-267",NA
"CULTURA","131","Ortega, Alfredo","Creador","SD",NA,NA,NA,NA,NA,"UNA EXCURSION A VILLAVICENCIO","10","DICIEMBRE, MCMXV","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"9.2","268- 277","1. [¿RESEÑA?] Relato de viaje sobre el municipio de Villavicencio. "
"CULTURA","132","Grillo, Maximiliano","Creador","Grillo, Max","https://biblioteca.academiahistoria.org.co/pmb/opac_css/index.php?lvl=author_see&id=13640","M","Colombia","1868","1949","LABOR CIENTIFICA NACIONAL","10","DICIEMBRE, MCMXV","No",NA,"Español",NA,"Prosa No ficción",NA,"López de Mesa, Luis",NA,"5.5","277- 282","1. [CARTA PARA CULTURA] Este texto fue enviado para la revista CULTURA desde La Paz el 30 de septiembre de 1915, allí el autor destaca los esfuerzos de los editores por aportar a la cultura nacional. 2. Grillo menciona a Andrés Bello, Caro y Cuervo, Marroquín, Marco Fidel Suárez, etc. 3. Finalmente, los felicita de nuevo por su labor y menciona que le envíen una suscripción a CULTURA desde el número de Octubre."
"CULTURA","133","Gomez Naranjo, Abelardo","Creador","SD",NA,NA,NA,NA,NA,"LOS HERMANOS CIPRESES","10","DICIEMBRE, MCMXV","No",NA,"Español",NA,"Poesía",NA,NA,NA,"0.5","283",NA
"CULTURA","134","Gomez Naranjo, Abelardo","Creador","SD",NA,NA,NA,NA,NA,"ROSARIO, LA ZAGALA","10","DICIEMBRE, MCMXV","No",NA,"Español",NA,"Poesía",NA,NA,NA,"0.5","283",NA
"CULTURA","135","Pérez Arbeláez, Enrique","Creador","SD","https://www.wikidata.org/wiki/Q21522815","M","Colombia","1896","1972","LA REFORMA SOCIAL EN COLOMBIA","10","DICIEMBRE, MCMXV","No",NA,"Español",NA,"Prosa No ficción",NA,"López de Mesa, Luis.  Lino de Pombo, Fallon, Luis Tomás. Posada, Eduardo. Santos Eduardo. Peréz, José Joaquín. Carreño, Pedro M. Márquez Tomás, Nieto Caballero, Agustín. Nieto Caballero, Luis. Cano, Luis. Montoya, José M. Guerra, José Joaquín. Peña, Manuel V. Robledo, Alfonso. Villegas, Aquilino. Casabianca, Abel. Cuervo Márquez, Emilio. Garcia Vásquez, Demetrio. Manrique Terán, Guillermo. L.M. Briceño, Vela. Abello Salcedo, Rafael. Solano, Armando. Mallarino, Manuel María. Manrique, Arturo. Paz. Felipe S. Baberbi José Ignacio. Martínez Delgado, Luis.",NA,"9.9","284- 293","1. [CARTA] Correspondencia enviada desde Londres, octubre 1915. 2. La carta está dirigida a quienes aparecen en la dedicatoria, entre esos están Luis López de Mesa."
"CULTURA","136","Gomez Jaime de Abadia, Herminia","Creador","SD",NA,NA,NA,NA,NA,"ALMA CONQUISTADORA","10","DICIEMBRE, MCMXV","No",NA,"Español",NA,"Prosa Ficción","Leyenda histórica",NA,NA,"9.4","294- 303","1. [ESCRITORA COLOMBIANA] Es la primera vez que en la revista una autora colombiana es publicada. "
"CULTURA","137","López de Mesa, Luis","Director","SD","http://viaf.org/viaf/100202949","M","Colombia","1884","1967","PREPARACION DEL FUTURO","10","DICIEMBRE, MCMXV","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"7","304- 310","1. [PROSPECTO EDITORIAL] En el texto se menciona que los profesores europeos guían a sus discipulos en la elaboración de sus tesis y si en las universidades hicieran lo mismo traería buenos resultados. 2. Al final del texto hay una nota, allí mencionan que el poema denominado ''ENSUEÑOS'' del número anterior no pertenece a Calixto Torres, sino de Carlos Arturo Torrés Pinzón [hijo] y que próximamente publicarán más cosas de este nuevo escritor. "
"CULTURA","138","Garcia Pujol, Domingo","Ninguno de los anteriores","SD","Ossorio y Bernard, Manuel","M","España","","","JOYERIA DE DOMINGO GARCIA P.","10","DICIEMBRE, MCMXV","No",NA,"Español",NA,"Publicidad",NA,NA,NA,"0.3",NA,NA
"CULTURA","139","Bohorquez, Daniel","Ninguno de los anteriores","SD",NA,NA,NA,NA,NA,"GRAN TAPICERIA PARISIENSE","10","DICIEMBRE, MCMXV","No",NA,"Español",NA,"Publicidad",NA,NA,NA,"0.3",NA,"1. Hay una transferencia en esta publicidad porque se está ofreciendo muebles con estilo parisino."
"CULTURA","140","SD","Ninguno de los anteriores","SD",NA,NA,NA,NA,NA,"ALMACEN DEL DIA MAQUINAS DE ESCRIBIR Remington","10","DICIEMBRE, MCMXV","No",NA,"Español",NA,"Publicidad",NA,NA,NA,"0.4",NA,"1. En esta publicidad se están ofertando máquinas de escribir de la marca Remington."
"CULTURA","141","Nieto Caballero, Agustín","Ninguno de los anteriores","SD","https://www.wikidata.org/wiki/Q2827358","M","Colombia","1889","1975",NA,"10","DICIEMBRE, MCMXV","No",NA,"Español",NA,"Publicidad",NA,NA,NA,"1",NA,"1. Esta publicidad y negocio puede estar a cargo del editor de la revista Agustín Nieto Caballero.  2. En el anuncio se menciona que importan las mejores casas europeas y norteamericanas."
"Hojas de Poesía","1","Anónimo","Redactor",NA,NA,NA,NA,NA,NA,"Porfirio Barba Jacob","1","Febrero de 1942","No",NA,"Español",NA,"Poesía",NA,NA,NA,"1",NA,NA
"Hojas de Poesía","2","Osorio, Miguel Ángel","Creador","Barba Jacob, Profirio","https://www.wikidata.org/wiki/Q1744460","M","Colombia","1883","1942","Estancias","1","Febrero de 1942","No",NA,"Español",NA,"Poesía","Canciones",NA,NA,"0.5",NA,NA
"Hojas de Poesía","3","Osorio, Miguel Ángel","Creador","Barba Jacob, Profirio","https://www.wikidata.org/wiki/Q1744460","M","Colombia","1883","1942","Plenitud","1","Febrero de 1942","No",NA,"Español",NA,"Poesía","Canciones",NA,NA,"0.5",NA,NA
"Hojas de Poesía","4","Osorio, Miguel Ángel","Creador","Barba Jacob, Profirio","https://www.wikidata.org/wiki/Q1744460","M","Colombia","1883","1942","Canción de la vida profunda","1","Febrero de 1942","No",NA,"Español",NA,"Poesía","Canciones",NA,NA,"1",NA,"Tiene un epígrafe de Montaigne"
"Hojas de Poesía","5","Osorio, Miguel Ángel","Creador","Barba Jacob, Profirio","https://www.wikidata.org/wiki/Q1744460","M","Colombia","1883","1942","Nueva canción de la vida profunda","1","Febrero de 1942","No",NA,"Español",NA,"Poesía","Canciones",NA,NA,"1",NA,NA
"Hojas de Poesía","6","Osorio, Miguel Ángel","Creador","Barba Jacob, Profirio","https://www.wikidata.org/wiki/Q1744460","M","Colombia","1883","1942","Lamentación de octubre","1","Febrero de 1942","No",NA,"Español",NA,"Poesía","Canciones",NA,NA,"1",NA,NA
"Hojas de Poesía","7","Osorio, Miguel Ángel","Creador","Barba Jacob, Profirio","https://www.wikidata.org/wiki/Q1744460","M","Colombia","1883","1942","Futuro","1","Febrero de 1942","No",NA,"Español",NA,"Poesía","Canciones",NA,NA,"1",NA,NA
"Hojas de Poesía","8","Anónimo","Redactor",NA,NA,NA,NA,NA,NA,"Guillermo Valencia","2","Marzo 15 1942","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,"1",NA,"Al final de la página tiene la bibliografía"
"Hojas de Poesía","9","Valencia, Guillermo","Creador","El Maestro","https://www.wikidata.org/wiki/Q2880050","M","Colombia","1873","1943","Las dos cabezas. Judith y Holofernes. (Tesis)","2","Marzo 15 1942","No",NA,"Español",NA,"Poesía","Sonetos",NA,NA,"1",NA,"Tiene un epígrafe de El Eclesiástico"
"Hojas de Poesía","10","Valencia, Guillermo","Creador","El Maestro","https://www.wikidata.org/wiki/Q2880050","M","Colombia","1873","1943","Las dos cabezas. Salome y Hoakanann. (Antítesis)","2","Marzo 15 1942","No",NA,"Español",NA,"Poesía","Sonetos",NA,NA,"1",NA,NA
"Hojas de Poesía","11","Valencia, Guillermo","Creador","El Maestro","https://www.wikidata.org/wiki/Q2880050","M","Colombia","1873","1943","La palabra de Dios. (Síntesis)","2","Marzo 15 1942","No",NA,"Español",NA,"Poesía","Sonetos",NA,NA,"0.5",NA,NA
