"NombreR","NumContrib","Contributor","Roles","Seudonimo","PaisOrigen","Titulo","NumFasciculo","Fecha","Traduccion","Traductor","Lengua","LenguaOriginal","Tipo","TipoIndice","Dedicatoria","ObrasResenadas","CantidadPaginas","Paginacion","Comentarios"
"Alpha","14","Anónimo","Creador",NA,NA,"Para empezar","1","Marzo de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas editoriales",NA,NA,"1.5","41-42",NA
"Alpha","15","Anónimo","Reseñista",NA,NA,"La Revista Contemporánea","1","Marzo de 1906","No",NA,"Español",NA,"Reseña de revista","Notas editoriales",NA,"Revista Contemporánea","1","42-43",NA
"Alpha","16","Anónimo","Creador",NA,NA,"Homenaje","1","Marzo de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas editoriales",NA,NA,"0.5","43-44",NA
"Alpha","17","Anónimo","Creador",NA,NA,"""Lectura y Arte""","1","Marzo de 1906","No",NA,"Español",NA,"Prosa Ficción","Notas editoriales",NA,NA,"0.5","44","Explican la desapación de Lectura y Arte"
"Alpha","18","Martínez Sierra, Gregorio","Crítico",NA,"España","La tristeza del  Quijote","2","Abril de 1906","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"9","45-54","Transferencia: texto crítico escrito por autores externos"
"Alpha","19","Restrepo Restrepo, Antonio María","Creador",NA,"Colombia","El monologo de todos los días","2","Abril de 1906","No",NA,"Español",NA,"Poesía",NA,NA,NA,"2","55-56","Del libri inédito Flautas de Pan"
"Alpha","20","Maragall, Juan","Crítico",NA,"España","Escritor","2","Abril de 1906","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"3","57-60",NA
"Alpha","21","Restrepo, Saturnino","Creador",NA,"Colombia","El enemigo (Fragmento)","2","Abril de 1906","No",NA,"Español",NA,"Prosa No ficción","Fragmento",NA,NA,"9","61-70",NA
"Alpha","22","Jaramillo, Bernardo","Creador",NA,"Colombia","Serenata","2","Abril de 1906","No",NA,"Español",NA,"Poesía",NA,NA,NA,"2","71-72",NA
"Alpha","23","Cano Gutíérrez, Fidel","Crítico",NA,"Colombia","Carneros emisarios","2","Abril de 1906","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"5","73-78",NA
"Alpha","24","Medina, Vicente","Creador",NA,"Colombia","¡To Pomporica!","2","Abril de 1906","No",NA,"Español",NA,"Poesía",NA,NA,NA,"2","79-80",NA
"Alpha","25","Restrepo, Saturnino","Creador",NA,NA,"Desfile de alumnos","2","Abril de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas editoriales",NA,NA,"2.8","81-84",NA
"Alpha","26","Anónimo","Creador",NA,NA,"Nota importante","2","Abril de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas editoriales",NA,NA,"0.4","84",NA
"Alpha","27","Anónimo","Reseñista",NA,NA,"Un libro útil","2","Abril de 1906","No",NA,"Español",NA,"Reseña","Notas editoriales",NA,"Primer directoria general de la ciudad de Medellín","0.4","84",NA
"Alpha","28","Grillo, Maximiliano","Crítico",NA,"Colombia","Contra-Homilia","3","mayo de 1906","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"4","85-89",NA
"Alpha","29","Poe, Edgar Allan","Creador",NA,"Estados Unidos ","A Elena","3","mayo de 1906","Sí","LaTorre, Gabriel","Español","Inglés","Poesía",NA,NA,NA,"3","90-92","Transferencia: traducción. Traducidos para el amigo Cotoño Mejía"
"Alpha","30","Rendón, Francisco de Paula","Creador",NA,"Colombia","El palacio de la felicidad","3","mayo de 1906","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,"11","93-104",NA
"Alpha","31","Ospina Vásquez, Mariano","Creador","Moi","Colombia","Talvez…","3","mayo de 1906","No",NA,"Español",NA,"Poesía",NA,NA,NA,"0.5","105",NA
"Alpha","32","Ospina Vásquez, Mariano","Creador","Moi","Colombia","Tregua","3","mayo de 1906","No",NA,"Español",NA,"Poesía",NA,NA,NA,"0.5","105",NA
"Alpha","33","Uribe, Joaquín Antonio","Creador",NA,"Colombia","Cuadros de la Naturaleza. Los pájaros","3","mayo de 1906","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,"1.7","106-107",NA
"Alpha","34","Villegas, Aquilino","Creador",NA,"Colombia","Balbuceos primaverales","3","mayo de 1906","No",NA,"Español",NA,"Poesía",NA,NA,NA,"2","108-109",NA
"Alpha","35","Wilde, Oscar","Creador",NA,"Reino Unido","El ermitaño","3","mayo de 1906","Sí",NA,"Español","Alemán (traducido del Alemán para Alpha)","Prosa Ficción",NA,NA,NA,"3","110-113","Transferencia: traducción.Tradicido del Alemán para ALPHA"
"Alpha","36","Blasco Ibáñez, Vicente","Creador",NA,"España","Apoteosis del mármol","3","mayo de 1906","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,"4","114-118",NA
"Alpha","37","Soto Borda, Clímaco","Creador",NA,"Colombia","Bien Faire et laisser dire","3","mayo de 1906","No",NA,"Español",NA,"Poesía",NA,"Restrepo, Carlos E",NA,"1","119",NA
"Alpha","38","Anónimo","Creador",NA,NA,"J.M. de Heredia","3","mayo de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas editoriales",NA,NA,"2.5","120-122","Aquí traen un poema en francés"
"Alpha","39","Restrepo, Saturnino","Crítico",NA,"Colombia","Los libros y el crimen","3","mayo de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas editoriales",NA,NA,"2","122-124",NA
"Alpha","40","Anónimo","Creador",NA,NA,"""Entrañas de niño""","3","mayo de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas editoriales",NA,NA,"0.2","124","Anuncian que desde el próximo número empezaran a publicar la novela de Carrasquilla ""Entrañas de niño"""
"Alpha","41","Anónimo","Creador",NA,NA,"Gracias","3","mayo de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas editoriales",NA,NA,"0.3","124",NA
"Alpha","42","Betancourt Villegas, Félix","Creador",NA,"Colombia","Sobre sociotecnia","4","Junio de 1906","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"8","125-133",NA
"Alpha","43","Ospina Vásquez, Mariano","Creador","M.O.V","Colombia","Febrero antioqueño (Sensación de paisaje)","4","Junio de 1906","No",NA,"Español",NA,"Poesía",NA,NA,NA,"1","132",NA
"Alpha","44","Carrasquilla, Tomás","Creador",NA,"Colombia","Estrañas de niño","4","Junio de 1906","No",NA,"Español",NA,"Prosa Ficción","Novela",NA,NA,"8.5","135-144",NA
"Alpha","45","Robledo, Eusebio","Creador",NA,"Colombia","Sibila","4","Junio de 1906","No",NA,"Español",NA,"Poesía",NA,NA,NA,"4","145-149",NA
"Alpha","46","Castro, Alfonso","Crítico",NA,"Colombia","De crítica","4","Junio de 1906","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"7","150-157",NA
"Alpha","47","Montoya Pérez, Rafael","Creador",NA,NA,"Rayo de sol","4","Junio de 1906","No",NA,"Español",NA,"Prosa Ficción",NA,"Ismael Peña",NA,"2","158-160",NA
"Alpha","48","Anónimo","Creador",NA,NA,"La tierra ""maternal""","4","Junio de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas editoriales",NA,NA,"2","161-162",NA
"Alpha","49","Anónimo","Creador",NA,NA,"El espectro","4","Junio de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas editoriales",NA,NA,"1","163",NA
"Alpha","50","Anónimo","Crítico",NA,NA,"Arte nacional","4","Junio de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas editoriales",NA,NA,"0.6","164",NA
"Alpha","51","Anónimo","Creador",NA,NA,"Centro Artístico","4","Junio de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas editoriales",NA,NA,"0.1","164",NA
"Alpha","52","Anónimo","Creador",NA,NA,"Publicaciones recibidas","4","Junio de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas editoriales",NA,NA,"0.3","164","R. Escobar Roa. Luis Eduardo Calderón Flórez. Poesías, Bogotá; Rodrido de Rahavanez, Contrastes. Novela histórica de costumbres bogotanas, Bogotá 1905); Dr. C. de Greiff. Conferencias de Higiene en las escuelas de Medellín, Medellín, 1906; Rafael del corral, Alegato. Medellín, 1906; Sociotecnia, Conferencia del Dr. J.B, Montoya y Flórez"
"Alpha","53","Carrasquilla, Tomás","Creador",NA,"Colombia","Entrañas de niño","5","Julio de 1906","No",NA,"Español",NA,"Prosa Ficción","Novela",NA,NA,"11","165-176",NA
"Alpha","54a","Cano Gutíérrez, Fidel","Creador",NA,"Colombia","Concursos de 1906. Informe del jurado calificador","5","Julio de 1906","No",NA,"Español",NA,"Prosa No ficción","Informe",NA,NA,"8","177-185",NA
"Alpha","54b","Hoyos, Sebastián","Creador",NA,"Colombia","Concursos de 1906. Informe del jurado calificador","5","Julio de 1906","No",NA,"Español",NA,"Prosa No ficción","Informe",NA,NA,"8","177-185",NA
"Alpha","54c","Betancourt Villegas, Félix","Creador",NA,"Colombia","Concursos de 1906. Informe del jurado calificador","5","Julio de 1906","No",NA,"Español",NA,"Prosa No ficción","Informe",NA,NA,"8","177-185",NA
"Alpha","55","de la Cruz, Jorge","Creador",NA,"Colombia","Baldosas y terrones","5","Julio de 1906","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,"8","186-204",NA
"Alpha","56","Cano Torres, Antonio José","Creador",NA,"Colombia","Sendero de llanto","5","Julio de 1906","No",NA,"Español",NA,"Poesía",NA,"Cano, Francisco A",NA,"1","205",NA
"Alpha","57","Restrepo, Saturnino","Creador",NA,"Colombia","La oveja descarriada","5","Julio de 1906","No",NA,"Español",NA,"Prosa No ficción",NA,"Olano, Ricardo, fundador de ALPHA",NA,"25","206-231",NA
"Alpha","58","De la Cruz, Efraím","Creador",NA,"Colombia","Anima","5","Julio de 1906","No",NA,"Español",NA,"Poesía",NA,"Cano, Luis",NA,"2","232-233","Epígrafe de Peter Altenberg"
"Alpha","59","Villegas, Luis Eduardo","Creador",NA,"Colombia","Carta","5","Julio de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas editoriales",NA,NA,"3","234-237",NA
"Alpha","60","Anónimo","Creador",NA,NA,"Conmociones terrestres","5","Julio de 1906","Sí","J. M. J. MTZ","Español",NA,"Prosa No ficción","Notas editoriales",NA,NA,"2.5","238-241","Traducimos del Engineering and Mining Journal"
"Alpha","61","Restrepo, Saturnino","Creador",NA,"Colombia","M. Curie","5","Julio de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas editoriales",NA,NA,"2","241-243",NA
"Alpha","62","Anónimo","Creador",NA,NA,"""Homo sapiens.""","5","Julio de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas editoriales",NA,NA,"1","243-244",NA
"Alpha","63","Anónimo","Creador",NA,NA,"Centro Artístico","5","Julio de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas editoriales",NA,NA,"0.5","244",NA
"Alpha","64","Carrasquilla, Tomás","Creador",NA,"Colombia","Entrañas de niño","7","Agosto de 1906","No",NA,"Español",NA,"Prosa Ficción","Novela",NA,NA,"10","245-255",NA
"Alpha","65","Cano, Luis","Creador",NA,"Colombia","Sucesos de todos los días","7","Agosto de 1906","No",NA,"Español",NA,"Poesía",NA,"Carrasquilla, Tomás",NA,"1","256",NA
"Alpha","66","Vélez Barrientos, Lucrecio","Creador","Chaverra, Gaspar","Colombia","Martín Rua","7","Agosto de 1906","No",NA,"Español",NA,"Prosa Ficción",NA,"Echavarría, Pablo",NA,"9","257-266",NA
"Alpha","67","Marín, Abel","Creador",NA,"Colombia","¿…...","7","Agosto de 1906","No",NA,"Español",NA,"Prosa Ficción",NA,"Moya, Rodríguez",NA,"1","267",NA
"Alpha","68","Novicow,F","Creador",NA,NA,"La felicidad de las sociedades humanas","7","Agosto de 1906","Sí",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,"7","268-275","Transferencia: traducción"
"Alpha","69","Velásquez García, José","Creador","Vives Guerra, Julio","Colombia","La araña de los jardines.( Versión de una leyenda bretona)","7","Agosto de 1906","No",NA,"Español",NA,"Poesía",NA,"Quirós, José Manuel",NA,"2","276-277","Epígrafe de Hugues Cloris en francés"
"Alpha","70","Villegas, Aquilino","Creador",NA,"Colombia","Un animal canta","7","Agosto de 1906","No",NA,"Español",NA,"Prosa Ficción",NA,"Restrepo, Saturnino",NA,"2","278-279",NA
"Alpha","71","Carrasquilla, Tomás","Creador",NA,"Colombia","Carta","7","Agosto de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas  ",NA,NA,"1.5","280-282",NA
"Alpha","72","Botero Guerra, Camilo","Creador",NA,"Colombia","Instituto Isaacs","7","Agosto de 1906","No",NA,"Español",NA,"Prosa Ficción","Notas",NA,NA,"1","282-283",NA
"Alpha","73","Anónimo","Creador",NA,NA,"Tercer certamen industrial","7","Agosto de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas",NA,NA,"1","283-284",NA
"Alpha","74","Carrasquilla, Tomás","Creador",NA,"Colombia","Homilia N°. 2°. En contestación y acatamiento al hermano Max Grillo","8","Septiembre de 1906","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"28.5","285-314","Tiene epígrafes de Fray Anselmo de Alburqueque y Shakespeare"
"Alpha","75","Jaramillo, Bernardo","Creador",NA,"Colombia","¡Oh madre!","8","Septiembre de 1906","No",NA,"Español",NA,"Poesía",NA,NA,NA,"1","315",NA
"Alpha","76","Carrasquilla L., Juan de Dios","Creador",NA,"Colombia","Estudios prehistóricos","8","Septiembre de 1906","No",NA,"Español",NA,"Prosa No ficción","Artículos",NA,NA,"7.5","316-324","Tiene una nota al pie de página ""Los primeros tres artículos de este interesante estudio fueron publicados por la Revista Contemporánea. La Lectura de Madrid, reprodujo alguno de ellos."
"Alpha","77","Carrasquilla, Tomás","Creador",NA,"Colombia","Entrañas de niño IV","8","Septiembre de 1906","No",NA,"Español",NA,"Prosa Ficción","Novela",NA,NA,"7.5","325-333",NA
"Alpha","78","Ospina Vásquez, Mariano","Creador","Moi","Colombia","El silencio","8","Septiembre de 1906","No",NA,"Español",NA,"Poesía",NA,NA,NA,"0.5","333",NA
"Alpha","79","Anónimo","Creador",NA,NA,"Nobleza obliga. I. El león","8","Septiembre de 1906","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,"21","334-355",NA
"Alpha","80","Gaviria, José A.","Creador",NA,"Colombia","Epílogo. De Lamus, Rincón & C.","8","Septiembre de 1906","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,"1","356",NA
"Alpha","81","Sanín Cano, Baldomero","Crítico",NA,"Colombia","Sr. D. Arcesio Aragón","8","Septiembre de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas",NA,NA,"6","356-363",NA
"Alpha","82","Anónimo","Creador",NA,NA,"7 de Agosto","8","Septiembre de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas",NA,NA,"1","363-364","Epígrafe en francés de TH, Gautier"
"Alpha","83","Anónimo","Creador",NA,NA,"""Obscuro y claro""","8","Septiembre de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas",NA,NA,"2","364-366",NA
"Alpha","84","Restrepo, Saturnino","Crítico",NA,"Colombia","Pax vobis","8","Septiembre de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas",NA,NA,"2","266-268",NA
"Alpha","85","Triana, Miguel","Creador",NA,"Colombia","Del ""Viaje al Putumayo"" (Capítulo de un libro inédito)","10","Octubre de 1906","No",NA,"Español",NA,"Prosa Ficción","Capítulo de libro",NA,NA,"4","269-373",NA
"Alpha","86","Jaramillo P, Escipión","Creador",NA,NA,"Las hormigas","10","Octubre de 1906","No",NA,"Español",NA,"Poesía",NA,NA,NA,"2","374-375",NA
"Alpha","87","Carrasquilla, Tomás","Creador",NA,"Colombia","Entrañas de niño. V","10","Octubre de 1906","No",NA,"Español",NA,"Prosa Ficción","Novela",NA,NA,"17","376-393",NA
"Alpha","88","Restrepo Restrepo, Antonio María","Creador",NA,"Colombia","6 de mayo","10","Octubre de 1906","No",NA,"Español",NA,"Poesía",NA,NA,NA,"2","394-396","Epígrafe de Poe. Y es ""Del libro para publicar próximamente: Flautas de Pan)"
"Alpha","89","Gartner, Hugo","Creador",NA,NA,"En los témpanos","10","Octubre de 1906","No",NA,"Español",NA,"Prosa Ficción",NA,"Alpha",NA,"2.5","397-399",NA
"Alpha","90","Carvajal, Manuel Antonio","Creador",NA,"Colombia","Divagación","10","Octubre de 1906","No",NA,"Español",NA,"Poesía",NA,NA,NA,"0.5","399",NA
"Alpha","91","Restrepo Restrepo, Carlos Eugenio","Creador",NA,NA,"El primer personaje","10","Octubre de 1906","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"1.5","400-401",NA
"Alpha","92","Jaloux, Edmond","Creador",NA,"Francia","La indiferente","10","Octubre de 1906","Sí",NA,"Español","Francés","Prosa Ficción",NA,NA,NA,"2","402-404","Transferencia: traducción"
"Alpha","93","Anónimo","Creador",NA,NA,"Prosas líricas","10","Octubre de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas",NA,NA,"2","405-406",NA
"Alpha","94","Restrepo, Saturnino","Creador",NA,"Colombia","A propósito de Dreyfus","10","Octubre de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas",NA,NA,"1.6","407-408",NA
"Alpha","95","Anónimo","Reseñista",NA,NA,"Trofeos","10","Octubre de 1906","No",NA,"Español",NA,"Reseña de revista","Notas",NA,NA,"0.4","408",NA
"Alpha","96","Carrasquilla, Tomás","Creador",NA,"Colombia","Entrañas de niño. VIII","11","Noviembre de 1906","No",NA,"Español",NA,"Prosa Ficción","Novela",NA,NA,"16.5","409-426",NA
"Alpha","97","Ospina Vásquez, Mariano","Creador","Moi","Colombia","Pasas…","11","Noviembre de 1906","No",NA,"Español",NA,"Poesía",NA,NA,NA,"0.4","426",NA
"Alpha","98","Triana, Miguel","Creador",NA,"Colombia","Capítulo de un libro inédito","11","Noviembre de 1906","No",NA,"Español",NA,"Prosa Ficción","Capítulo de libro",NA,NA,"5.3","427-433",NA
"Alpha","99","Carvajal, Manuel Antonio","Creador",NA,"Colombia","Paisaje de aldea","11","Noviembre de 1906","No",NA,"Español",NA,"Poesía",NA,NA,NA,"0.7","433",NA
"Alpha","100","Ospina Vásquez, Tulio","Creador",NA,"Colombia","Riqueza filológica","11","Octubre de 1906","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"3","434-437",NA
"Alpha","101","Cano, Luis","Creador",NA,"Colombia","Sucesos de todos los días","11","Octubre de 1906","No",NA,"Español",NA,"Poesía",NA,NA,NA,"1","438",NA
"Alpha","102","Anónimo","Creador",NA,NA,"Un terremoto en California","11","Octubre de 1906","Sí",NA,"Español","Inglés","Prosa No ficción",NA,NA,NA,"3","439-442","Teaducción paraAlpha"
"Alpha","103","Restrepo, Saturnino","Crítico",NA,"Colombia","Zolá en el Panteón","11","Octubre de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas",NA,NA,"3","443-445",NA
"Alpha","104","Restrepo, Saturnino","Crítico",NA,"Colombia","La luna","11","Octubre de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas",NA,NA,"1.7","446-447","Epígrafe fe Steph  Mallarmé"
"Alpha","105","Anónimo","Reseñista",NA,NA,"""El correo del Valle""","11","Octubre de 1906","No",NA,"Español",NA,"Reseña de revista","Notas",NA,NA,"0.8","447-448",NA
"Alpha","106","Anónimo","Creador",NA,NA,"Camilo Arturo Escobar","11","Octubre de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas",NA,NA,"0.3","448",NA
"Alpha","107","Anónimo","Creador",NA,NA,"Del programa","11","Octubre de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas",NA,NA,"0.2","448",NA
"Alpha","108","Vélez Barrientos, Lucrecio","Creador","Chaverra, Gaspar","Colombia","Copia fiel","12","Diciembre de 1906","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,"3.3","449-453",NA
"Alpha","109","Jaramillo Medina, Francisco","Creador",NA,"Colombia","En su baño","12","Diciembre de 1906","No",NA,"Español",NA,"Poesía",NA,"Merizalde, Antonio",NA,"0.7","453",NA
"Alpha","110","Carrasquilla, Tomás","Creador",NA,"Colombia","Entrañas de niño","12","Diciembre de 1906","No",NA,"Español",NA,"Prosa Ficción","Novela",NA,NA,"29.3","454-484",NA
"Alpha","111","Carvajal, Alberto","Creador",NA,"Colombia","Ritmos breves","12","Diciembre de 1906","No",NA,"Español",NA,"Poesía",NA,"A una novicia",NA,"1.7","484-485",NA
"Alpha","112","Pérez Triana, Santiago","Creador",NA,"Colombia","La traslación de la familia chimp a la ciudad","12","Diciembre de 1906","Sí","Eastmán, Tomás","Español","Inglés","Prosa Ficción","Cuento",NA,NA,"6","486-492",NA
"Alpha","113","Carrasquilla, Tomás","Creador",NA,"Colombia","Albirradium","12","Diciembre de 1906","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,"1.4","493-494","Traducido del Mago Rabá-Gota por el sacristán del Monasterio de Santa Laurencia, y copiado para el álbum de NATALIA DE LATOUR, por el escriba"
"Alpha","114","Solano Patiño, José","Creador",NA,NA,"Acuarela de abanico. [poemas cortos]","12","Diciembre de 1906","No",NA,"Español",NA,"Poesía",NA,NA,NA,"1.6","194-395",NA
"Alpha","115","Anónimo","Creador",NA,NA,"Míster Roosevelt","12","Diciembre de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas",NA,NA,"2.5","496-498",NA
"Alpha","116","Nieto, Ricardo","Creador",NA,"Colombia","Causerie","12","Diciembre de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas",NA,NA,"2.5","498-500",NA
"Alpha","117","Anónimo","Creador",NA,NA,"Publicaciones recibidas","12","Diciembre de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas",NA,NA,"0.5","500-501","Rafael Angel Troyo. Poemas del alma, San José de Costa Rica, 1906, imprenta Alsina; Guillermo Posada. Quimeras, Bogotá:MCMII, Madrid:MCMVI; Isamael López. El Centavro, Santa Fe de Bogotá, 1906, Samper Matiz y C°, Editores; Weatherby Chesney. La tragedia de la grande esmeralda, Traducida del inglés por Pascual Uribe R, Librería de Antonio J Cano, Edición de la Topografía de Comercio, Medellín, 1906; Dr. C de Greiff. Filodofía e higiene al alcance de todo, 1906. Medellín, Imprenta Oficial; José María Mesa Jaramillo. Minas de Antioquia. Catálogo de las que se han titulado en 161 años, desde 1739 hasta 1900, con anotaciones ilustrativas. Medellín, Imprenta Oficial, 1906."
"Alpha","118","Anónimo","Creador",NA,NA,"Edición","12","Diciembre de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas",NA,NA,"0.3","501",NA
"Alpha","119","RR.LL","Creador",NA,NA,"Año Nuevo","12","Diciembre de 1906","No",NA,"Español",NA,"Prosa No ficción","Notas",NA,NA,"0.6","501",NA
"Alpha","120","Directores","Director",NA,"Colombia","Indice del año primero","12","Diciembre de 1906","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"2",NA,NA
"Alpha","121","Vives, Luis","Creador",NA,NA,"Desvelado","13","Enero de 1907","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"2","505-506",NA
"Alpha","122","Cano Gutíérrez, Fidel","Creador",NA,NA,"Preces de navidad","13","Enero de 1907","No",NA,"Español",NA,"Poesía",NA,NA,NA,"3.3","507-510",NA
"Alpha","123","Cano Torres, Antonio José","Creador",NA,NA,"Hebras de luz","13","Enero de 1907","No",NA,"Español",NA,"Poesía",NA,NA,NA,"0.7","510",NA
